timestamp,consommation_liters,pression_bar,temperature_c,occupants,jour_semaine,est_fin_semaine,fuite_detectee
2025-01-01 12:00:00,23.366851826424455,4.110834599221322,22.592624966250096,1,2,0,0
2025-01-01 12:30:00,25.332767769129603,2.7061952006310417,26.86632177181245,1,2,0,0
2025-01-01 13:00:00,17.664733591195287,2.787213486461128,19.472992090765878,1,2,0,0
2025-01-01 13:30:00,22.24480837849921,3.02389631824544,16.468876970914298,1,2,0,0
2025-01-01 14:00:00,15.698083930243586,3.7152302899409513,7.772268250937305,2,2,0,0
2025-01-01 14:30:00,16.624918750620168,3.205803599705062,17.501198845671038,1,2,0,0
2025-01-01 15:00:00,12.588278445513598,2.7055456815878154,22.94053910737387,1,2,0,0
2025-01-01 15:30:00,19.950232835728603,3.701735344302936,23.673800565405777,3,2,0,0
2025-01-01 16:00:00,11.969127269019621,3.492400250714193,21.026190394310458,2,2,0,0
2025-01-01 16:30:00,8.836486156365723,3.4153739828865812,14.75220543022656,4,2,0,0
2025-01-01 17:00:00,12.978747341973541,3.486293696468336,6.139070586314457,2,2,0,0
2025-01-01 17:30:00,6.848581655750908,4.157744760232981,15.02870941197159,2,2,0,0
2025-01-01 18:00:00,10.626590785014265,4.074037958014445,16.17393077367629,1,2,0,0
2025-01-01 18:30:00,4.1209896283606735,2.925313862798682,16.122426196859916,2,2,0,0
2025-01-01 19:00:00,6.526554458968682,3.849553997124461,21.711338141867547,1,2,0,0
2025-01-01 19:30:00,11.101696313271344,3.35326727590356,29.91405846608904,1,2,0,0
2025-01-01 20:00:00,14.225018683219652,3.3996383264551,18.74117521104656,4,2,0,0
2025-01-01 20:30:00,12.523723786803334,2.5230916673426687,16.69960926506123,2,2,0,0
2025-01-01 21:00:00,14.046453435037064,3.131845693844722,16.444669121975444,4,2,0,0
2025-01-01 21:30:00,13.490087195433919,2.8748705638653744,18.746308601446284,2,2,0,0
2025-01-01 22:00:00,13.064434028897711,3.5312235259573237,13.030237437909605,2,2,0,0
2025-01-01 22:30:00,15.340467374815868,3.6284322001611224,18.721191352476332,2,2,0,0
2025-01-01 23:00:00,19.735798010582826,2.3702054595934756,20.7048740179908,3,2,0,0
2025-01-01 23:30:00,24.289081002118934,3.191186054398292,19.25811638144693,2,2,0,0
2025-01-02 00:00:00,26.030854868705383,3.6487446019177012,20.745251604028688,4,3,0,0
2025-01-02 00:30:00,35.04463675100434,3.1253284150746223,20.60248565609121,1,3,0,1
2025-01-02 01:00:00,29.8545375847222,3.491625458000946,7.368619906521339,3,3,0,0
2025-01-02 01:30:00,27.727038835288862,3.3404661870508336,21.82122095037242,2,3,0,0
2025-01-02 02:00:00,30.469233999082125,3.3366640927810507,13.973910926025278,1,3,0,0
2025-01-02 02:30:00,53.945182305886235,3.091474008772681,11.424965021976252,2,3,0,1
2025-01-02 03:00:00,38.69960028528607,2.7133676783457163,11.373289032870023,2,3,0,0
2025-01-02 03:30:00,38.400442075146806,2.7513879410299893,20.601249662835176,1,3,0,0
2025-01-02 04:00:00,35.472728487098664,3.483741005782127,16.66455043665088,1,3,0,0
2025-01-02 04:30:00,37.062743929212935,3.2077833022075533,7.908187296087537,2,3,0,0
2025-01-02 05:00:00,75.34395410464242,3.14459510215711,20.8682268911537,2,3,0,1
2025-01-02 05:30:00,42.4155227757031,3.030443983071059,9.362351215207037,2,3,0,0
2025-01-02 06:00:00,38.56247728646413,3.0779244618076995,18.838928151109265,1,3,0,0
2025-01-02 06:30:00,39.44302307000855,3.6187647177952558,19.430993554038324,1,3,0,0
2025-01-02 07:00:00,36.16988247231794,3.0659023672527894,23.31346249017027,4,3,0,0
2025-01-02 07:30:00,35.90026752209401,2.6635741146793728,28.69010871880111,4,3,0,0
2025-01-02 08:00:00,40.42795852394917,3.4974607102160693,9.81194204459675,2,3,0,0
2025-01-02 08:30:00,42.05910114247905,3.1180493344541134,17.685156863621703,4,3,0,0
2025-01-02 09:00:00,35.39057135305721,3.2125583462131106,16.341988229734696,2,3,0,0
2025-01-02 09:30:00,38.617200411474286,3.8430313225598045,20.602498115765773,1,3,0,0
2025-01-02 10:00:00,33.584908075142906,3.191775777059797,19.294012625601713,1,3,0,0
2025-01-02 10:30:00,30.56464073618463,3.3156734692474905,15.884722543580281,4,3,0,0
2025-01-02 11:00:00,29.96647249306306,2.7284306034806702,15.354586868334867,2,3,0,0
2025-01-02 11:30:00,33.49639537593572,3.112132219059616,11.301294868895715,3,3,0,0
2025-01-02 12:00:00,24.89252188267015,3.443810418083441,23.927169494439056,3,3,0,0
2025-01-02 12:30:00,29.69393096744202,2.5778505064635033,20.755225089597175,2,3,0,0
2025-01-02 13:00:00,13.258479011192962,3.280338037246284,23.506609186770824,1,3,0,0
2025-01-02 13:30:00,23.583421836587867,3.2403164290579225,16.137623181146918,1,3,0,0
2025-01-02 14:00:00,17.761141204714512,3.216514982234976,14.058987187833416,1,3,0,0
2025-01-02 14:30:00,16.602977948602398,3.6148635594632976,11.530109600224634,1,3,0,0
2025-01-02 15:00:00,14.668680611808295,3.333775405939409,20.153505502443956,2,3,0,0
2025-01-02 15:30:00,8.43069153839911,3.791228759342578,11.761240652830592,1,3,0,0
2025-01-02 16:00:00,11.350603279720888,2.8025641937623855,29.091978413799303,1,3,0,0
2025-01-02 16:30:00,13.080956657768663,3.2543698268873396,10.154144513439357,2,3,0,0
2025-01-02 17:00:00,14.944794739888522,3.233786714555979,19.64196071527501,2,3,0,0
2025-01-02 17:30:00,8.956301950843033,2.772298202497968,27.401128243282717,2,3,0,0
2025-01-02 18:00:00,7.574519191320437,3.5825180008365387,21.594538555582854,2,3,0,0
2025-01-02 18:30:00,8.49472886924639,4.129869322341127,19.054042274950675,2,3,0,0
2025-01-02 19:00:00,13.257318958770195,3.193197570206468,12.189098118228626,4,3,0,0
2025-01-02 19:30:00,11.497365934643026,3.402008435309507,9.709384868593776,1,3,0,0
2025-01-02 20:00:00,10.420338331932305,3.233807390326131,22.620300653505517,1,3,0,0
2025-01-02 20:30:00,13.54942124257349,2.91456613203713,27.03688344464968,3,3,0,0
2025-01-02 21:00:00,14.684630930245905,2.471695888879194,15.366900057130971,2,3,0,0
2025-01-02 21:30:00,17.29933325380045,2.917690606761854,11.165630954301893,3,3,0,0
2025-01-02 22:00:00,15.393840718367937,2.6432166476193077,3.250983416705889,1,3,0,0
2025-01-02 22:30:00,16.51701356020669,3.8816408312236472,12.115410938024773,3,3,0,0
2025-01-02 23:00:00,19.941389864065716,3.1539561224307047,17.31805894500576,4,3,0,0
2025-01-02 23:30:00,16.727169479065832,3.061632268381132,27.594739445020405,2,3,0,0
2025-01-03 00:00:00,25.88836083119373,3.5556615299151226,22.03880215339781,1,4,0,0
2025-01-03 00:30:00,25.783165816539668,2.751299558857645,19.830512428240517,3,4,0,0
2025-01-03 01:00:00,28.897626046465195,2.8932543847981793,15.599282032193214,3,4,0,0
2025-01-03 01:30:00,28.17852427641237,3.2272289076994487,14.501005696464262,3,4,0,0
2025-01-03 02:00:00,28.253887773848756,3.6115075965693926,26.433885585047783,1,4,0,0
2025-01-03 02:30:00,31.238064031703924,3.4006740180675155,19.204431244550335,3,4,0,0
2025-01-03 03:00:00,34.57845816821791,3.299330057006353,5.3843958484738685,1,4,0,0
2025-01-03 03:30:00,33.199769910133355,3.2312470940944067,13.958762112616544,1,4,0,0
2025-01-03 04:00:00,37.506523921768554,3.36009434221071,12.85070380937024,2,4,0,0
2025-01-03 04:30:00,39.202533627210194,3.280661162051702,14.72241594493521,1,4,0,0
2025-01-03 05:00:00,45.14744509796762,2.788011090089226,21.37746396171051,2,4,0,0
2025-01-03 05:30:00,40.012620832831544,3.218431688653261,17.355330709234504,2,4,0,0
2025-01-03 06:00:00,40.772651172168295,2.770524536432899,17.53880755797803,1,4,0,0
2025-01-03 06:30:00,39.7766622527015,3.2324330171603295,25.88083896795142,2,4,0,0
2025-01-03 07:00:00,33.7325737484389,3.0077408234047036,13.82123346127987,4,4,0,0
2025-01-03 07:30:00,39.40934576798838,4.215752649113145,29.185197155324097,1,4,0,0
2025-01-03 08:00:00,38.17107168658966,3.1840422464993154,13.972154451773484,2,4,0,0
2025-01-03 08:30:00,45.380107394222435,2.6383041734953645,18.535189179675427,2,4,0,0
2025-01-03 09:00:00,35.02951882345484,3.1463279157292305,16.3127784275834,2,4,0,0
2025-01-03 09:30:00,36.51124374479905,3.4077434982551553,18.740514801005766,1,4,0,0
2025-01-03 10:00:00,32.39586469088427,3.86934557846101,20.667551970438772,2,4,0,0
2025-01-03 10:30:00,28.993965887141403,2.964219040024513,20.60301144053326,1,4,0,0
2025-01-03 11:00:00,49.725360136291656,2.567028810390544,13.48129601627652,4,4,0,1
2025-01-03 11:30:00,31.138084774598138,3.5267348045723925,11.262511935314576,2,4,0,0
2025-01-03 12:00:00,27.373095841129143,2.6477605176401395,33.019030745434264,2,4,0,0
2025-01-03 12:30:00,22.271837635615785,3.025537823397006,15.096093962396681,2,4,0,0
2025-01-03 13:00:00,25.326097256270494,3.0969518057956025,22.195274632031918,2,4,0,0
2025-01-03 13:30:00,16.912161135085352,3.1721466186799567,8.354152136860819,2,4,0,0
2025-01-03 14:00:00,19.26057128140081,3.4756657828297346,16.32232368057194,2,4,0,0
2025-01-03 14:30:00,24.071366877429938,2.9265462870854453,17.23680369610534,2,4,0,0
2025-01-03 15:00:00,19.97458383513598,3.0905082991332957,20.836890419566995,1,4,0,1
2025-01-03 15:30:00,12.694505093393474,3.194291858820245,1.6652751540483663,1,4,0,0
2025-01-03 16:00:00,12.308573038496347,3.2598391830075153,18.996843678469983,2,4,0,0
2025-01-03 16:30:00,18.312160029539847,3.2391308698831693,11.101551267792644,3,4,0,1
2025-01-03 17:00:00,5.859122312465576,3.374402310089032,19.946074267169543,1,4,0,0
2025-01-03 17:30:00,10.716801530082057,3.537535803856695,11.782024818971022,1,4,0,0
2025-01-03 18:00:00,12.369273534480278,3.3570536462603875,12.867103824446513,1,4,0,1
2025-01-03 18:30:00,11.420777291905544,3.3814342094036878,16.35823433764039,4,4,0,0
2025-01-03 19:00:00,7.752839902962563,2.567110733301409,11.68602318238083,3,4,0,0
2025-01-03 19:30:00,15.16091582071659,3.2200910796662723,15.146793319587871,2,4,0,0
2025-01-03 20:00:00,9.65985906622471,3.3918030192006436,10.83974538874011,4,4,0,0
2025-01-03 20:30:00,11.043434394616394,3.4915764778281804,7.000977289807635,2,4,0,0
2025-01-03 21:00:00,16.833949934310795,2.9230596903064825,24.107742314576157,4,4,0,0
2025-01-03 21:30:00,10.700805332899918,2.936384290044542,10.223707843056431,1,4,0,0
2025-01-03 22:00:00,18.18237980381238,2.9703597298865607,16.9279146743521,1,4,0,0
2025-01-03 22:30:00,21.42142826284728,3.4145655599565377,22.51734648896271,2,4,0,0
2025-01-03 23:00:00,24.444648425409667,3.6135524219696835,14.310335384903741,2,4,0,1
2025-01-03 23:30:00,21.671615899059102,3.0370159570833595,13.049004601526772,2,4,0,0
2025-01-04 00:00:00,25.779648382745272,3.5631849254508197,19.35742853200453,2,5,1,0
2025-01-04 00:30:00,27.34546861533193,3.2493919236658377,24.70760293636291,2,5,1,0
2025-01-04 01:00:00,25.171433543903568,3.1502856891350257,10.984108409481188,1,5,1,0
2025-01-04 01:30:00,24.920915837284983,3.1154463080728125,17.099113007895365,1,5,1,0
2025-01-04 02:00:00,34.06582469685069,3.498644545840863,7.605032430196037,4,5,1,0
2025-01-04 02:30:00,62.1596067087698,3.3302311267148283,15.64079397790686,3,5,1,1
2025-01-04 03:00:00,36.35808026883584,4.110330171059055,18.205228107228454,4,5,1,0
2025-01-04 03:30:00,36.64594634628914,2.8591101428010703,12.872252149469606,3,5,1,0
2025-01-04 04:00:00,35.95030689203111,3.4072406808119906,15.258048997048611,2,5,1,0
2025-01-04 04:30:00,38.68714214824959,2.988319596075395,9.5506393901553,2,5,1,0
2025-01-04 05:00:00,40.36810481423207,2.8522852052045424,18.462471668288963,1,5,1,0
2025-01-04 05:30:00,67.15883083340927,3.1956531451860113,24.334165493298897,1,5,1,1
2025-01-04 06:00:00,45.59732353343427,3.2549409917628145,11.417136781377218,1,5,1,0
2025-01-04 06:30:00,41.42149876273536,4.367269422024037,14.263969400685703,3,5,1,0
2025-01-04 07:00:00,35.91497690272808,3.1263416737267193,21.01527747872509,1,5,1,0
2025-01-04 07:30:00,41.45854822023752,2.747928508206127,25.272544315936415,4,5,1,0
2025-01-04 08:00:00,35.066336046084615,3.3092042869977543,9.040861126746412,2,5,1,0
2025-01-04 08:30:00,75.59266163363364,2.370143984981453,16.987291575504305,3,5,1,1
2025-01-04 09:00:00,39.082388454820425,3.163217286958294,19.69878493391715,1,5,1,0
2025-01-04 09:30:00,33.144554762743084,3.206410112918064,17.38766165622691,1,5,1,0
2025-01-04 10:00:00,35.390128387732965,3.517840153178085,3.1392475987374766,4,5,1,0
2025-01-04 10:30:00,33.738342780809496,3.589448899771139,21.006540055852632,1,5,1,0
2025-01-04 11:00:00,41.223821989645884,2.998572152436913,27.116018106543866,1,5,1,1
2025-01-04 11:30:00,34.57266462449966,3.139754394148027,18.69997050701702,1,5,1,0
2025-01-04 12:00:00,24.263835651991393,2.893551667755732,11.81336368023442,1,5,1,0
2025-01-04 12:30:00,22.738791506927534,2.7487749780769226,14.9212365218143,1,5,1,0
2025-01-04 13:00:00,18.449171034585625,3.323957911752254,28.619478405933556,2,5,1,0
2025-01-04 13:30:00,18.67028346856588,2.6905657805613603,23.45977524516335,2,5,1,0
2025-01-04 14:00:00,17.26869487175769,3.034149239771255,21.840159710305976,2,5,1,0
2025-01-04 14:30:00,18.52345592444993,2.8019304160403053,20.138475501206255,1,5,1,0
2025-01-04 15:00:00,15.223470680191845,3.419873274516104,14.033177326854165,3,5,1,0
2025-01-04 15:30:00,16.87494802930986,3.9205720397065953,16.79657291606539,3,5,1,0
2025-01-04 16:00:00,12.048624618867144,2.6793648068786675,17.532463585928905,1,5,1,0
2025-01-04 16:30:00,16.370221174705375,2.4587926068409725,21.297445896386662,2,5,1,0
2025-01-04 17:00:00,9.717142105950106,3.1500452458599733,27.053513365601418,1,5,1,0
2025-01-04 17:30:00,18.67162010543283,3.2062791183831036,24.71002882075877,3,5,1,0
2025-01-04 18:00:00,11.877002043295018,3.287463722702919,9.483693865223756,3,5,1,0
2025-01-04 18:30:00,7.428527330751153,3.021471793906262,19.343969813406293,4,5,1,0
2025-01-04 19:00:00,7.298435111480636,3.1197442804698277,22.420580071007382,1,5,1,0
2025-01-04 19:30:00,11.958529851393529,3.347004164216241,21.713161980867813,2,5,1,0
2025-01-04 20:00:00,11.33923058725587,3.616172357057936,14.224597419675483,1,5,1,0
2025-01-04 20:30:00,14.151620425509698,2.417980491872687,35.48465529461017,2,5,1,0
2025-01-04 21:00:00,15.81311115592242,3.052424224387415,10.337492626013287,2,5,1,0
2025-01-04 21:30:00,23.559504302502734,3.2855235175764257,11.5008693200037,1,5,1,1
2025-01-04 22:00:00,14.959618845794779,2.832809558155706,19.401570487569458,3,5,1,0
2025-01-04 22:30:00,12.955458325942399,3.89246785270692,30.70081832978312,2,5,1,0
2025-01-04 23:00:00,19.778169467261126,2.9458360479085055,12.982830895774974,3,5,1,0
2025-01-04 23:30:00,23.686910706432606,3.183482925197087,16.405029806118048,1,5,1,0
2025-01-05 00:00:00,25.642281232390612,3.4224088387369163,24.463762038094156,4,6,1,0
2025-01-05 00:30:00,34.44399040781042,2.9634860844792423,17.892827070673597,4,6,1,1
2025-01-05 01:00:00,29.40182845409136,2.4613707808782332,15.992376872818227,4,6,1,0
2025-01-05 01:30:00,30.038237815724322,3.028538189233387,21.39379741132032,3,6,1,0
2025-01-05 02:00:00,29.8484276913966,3.6117762223708163,19.63510794137756,3,6,1,0
2025-01-05 02:30:00,32.961175317836584,3.065241949285945,24.182632713820748,2,6,1,0
2025-01-05 03:00:00,47.1195351171549,2.861426279416409,25.74881333439218,1,6,1,1
2025-01-05 03:30:00,32.177690824306346,3.5702688838010888,19.84201836003217,2,6,1,0
2025-01-05 04:00:00,39.06374313781143,3.067690041590779,19.750396352269853,3,6,1,0
2025-01-05 04:30:00,39.67273463587129,2.995935674539913,19.284665893716802,4,6,1,0
2025-01-05 05:00:00,42.738041123861855,3.259782435865324,20.934783339895727,2,6,1,0
2025-01-05 05:30:00,69.5642351052047,3.508300083847515,18.331023827228783,1,6,1,1
2025-01-05 06:00:00,35.866991896128724,4.152685412693018,17.996349106066262,2,6,1,0
2025-01-05 06:30:00,37.18652488025463,3.5308944430629694,25.179762724963453,4,6,1,0
2025-01-05 07:00:00,41.033993195962005,3.663935986555338,27.09669708213026,1,6,1,0
2025-01-05 07:30:00,41.03024524707265,2.997613520404858,8.954682332199475,2,6,1,0
2025-01-05 08:00:00,39.53552411568472,2.7896527576122097,18.060126910443415,2,6,1,0
2025-01-05 08:30:00,49.548575528730744,3.224932539847649,13.867833399328592,1,6,1,0
2025-01-05 09:00:00,37.31927324987772,3.2428679661038387,16.134171201083568,1,6,1,0
2025-01-05 09:30:00,39.01329863834001,2.7685949034541615,20.41509725841193,2,6,1,0
2025-01-05 10:00:00,35.36200529047961,3.129882188038395,22.01663022925481,3,6,1,0
2025-01-05 10:30:00,34.454173753917395,3.3597270406876527,17.32724133833193,1,6,1,0
2025-01-05 11:00:00,27.93647794261678,3.3441573580072324,6.519957991663183,2,6,1,0
2025-01-05 11:30:00,31.159193338017616,3.401715141353709,12.209726516542922,3,6,1,0
2025-01-05 12:00:00,22.68152435638729,3.3163858920549774,23.378998021200996,4,6,1,0
2025-01-05 12:30:00,24.289544179779977,2.9971965362919777,1.5574414677904116,4,6,1,0
2025-01-05 13:00:00,19.661623679974884,2.994439749340463,25.124562910092,2,6,1,0
2025-01-05 13:30:00,21.36333674162116,2.72041944080245,21.127379943867247,4,6,1,0
2025-01-05 14:00:00,24.443975700020527,3.913910015674038,25.89705648918013,1,6,1,0
2025-01-05 14:30:00,11.898204422224756,3.2053801458477174,16.80858487871424,3,6,1,0
2025-01-05 15:00:00,16.45217885332533,3.1100587776820596,5.6315674558625695,2,6,1,0
2025-01-05 15:30:00,9.555250668632834,2.8284831674190167,20.58217584903899,1,6,1,0
2025-01-05 16:00:00,16.552322845758127,4.374263160931111,25.647918744230047,2,6,1,1
2025-01-05 16:30:00,15.276470734135522,2.770668787110842,23.548330833080527,1,6,1,0
2025-01-05 17:00:00,10.703952662950362,3.028460829757571,14.023851099071788,3,6,1,0
2025-01-05 17:30:00,7.277878271876056,3.3663347345144246,18.52056645277588,2,6,1,0
2025-01-05 18:00:00,11.789990989412155,3.4400851862977113,14.802982387320457,2,6,1,1
2025-01-05 18:30:00,12.038793246804028,3.583172822086274,13.084401214863767,1,6,1,0
2025-01-05 19:00:00,8.320012710512563,3.9230434031077053,23.732331427079107,1,6,1,0
2025-01-05 19:30:00,15.886791256176155,3.4024630621842853,10.814806132409027,4,6,1,1
2025-01-05 20:00:00,12.146334462944862,2.7775876800133332,12.637101416510324,3,6,1,0
2025-01-05 20:30:00,10.054817900415971,3.0972219499512876,11.375846199165688,4,6,1,0
2025-01-05 21:00:00,20.825230550177764,3.3231329490055543,9.05851486020572,1,6,1,0
2025-01-05 21:30:00,21.724916735541346,4.02729041660233,18.87848575105562,1,6,1,1
2025-01-05 22:00:00,11.424572240027171,2.6408778086302815,24.969018290891857,2,6,1,0
2025-01-05 22:30:00,18.059362944308276,3.6810306020900914,16.890739462528405,2,6,1,0
2025-01-05 23:00:00,19.132354929157025,3.271965747818567,8.965513196615001,1,6,1,0
2025-01-05 23:30:00,23.67501432785086,3.5351322140917922,23.039667238452164,3,6,1,0
2025-01-06 00:00:00,22.622437784701898,3.159202113345627,28.11421052420983,2,0,0,0
2025-01-06 00:30:00,24.655790675599302,2.8630269479494697,14.122546055120432,1,0,0,0
2025-01-06 01:00:00,30.397247513479183,3.500349111760533,15.12867439969369,2,0,0,0
2025-01-06 01:30:00,31.479551259048176,3.4617724108422485,21.093963780500367,2,0,0,0
2025-01-06 02:00:00,28.89911077883267,3.588822786295889,27.731242486710308,3,0,0,0
2025-01-06 02:30:00,31.496496292477154,3.1946781458485463,14.880995125648642,2,0,0,0
2025-01-06 03:00:00,34.181765784315346,2.9600711906720605,10.00530131401077,2,0,0,0
2025-01-06 03:30:00,33.64661402007708,2.5764852019904634,21.78851163763444,1,0,0,0
2025-01-06 04:00:00,43.28674377760987,3.5277493072557626,22.794408438853797,4,0,0,0
2025-01-06 04:30:00,39.20532618964945,3.3695557929775948,18.03678870261136,4,0,0,0
2025-01-06 05:00:00,35.70623553133089,2.8136869468544163,14.651200442055297,2,0,0,0
2025-01-06 05:30:00,42.242473235500356,2.9845705306813506,23.96627238595228,1,0,0,0
2025-01-06 06:00:00,86.48861598923612,3.013296475219424,21.168216027287784,2,0,0,1
2025-01-06 06:30:00,43.09739578165344,2.606806227207033,13.389386898579042,2,0,0,0
2025-01-06 07:00:00,34.930777496473986,2.8729270413579466,18.29456838783403,4,0,0,0
2025-01-06 07:30:00,38.03618517573727,2.7464678572774583,9.889754807852121,4,0,0,0
2025-01-06 08:00:00,41.79111450432645,3.0350083952448257,22.115342738627522,3,0,0,0
2025-01-06 08:30:00,35.86737265991024,2.904521000668175,16.426598583702866,1,0,0,0
2025-01-06 09:00:00,36.938060002236895,2.5491980316533005,15.385735005691577,4,0,0,0
2025-01-06 09:30:00,37.93050387808622,4.009036092227793,17.802753089085396,2,0,0,0
2025-01-06 10:00:00,29.71920858526575,3.7010162924116923,18.241846195981488,3,0,0,0
2025-01-06 10:30:00,32.3214239318146,2.888392231392006,23.36958036939336,2,0,0,0
2025-01-06 11:00:00,19.158483656330596,3.3089685586614443,21.54654318795133,2,0,0,0
2025-01-06 11:30:00,25.809122752534947,3.366986035928518,17.061544327243183,2,0,0,0
2025-01-06 12:00:00,24.24229554582052,3.676434341909391,22.582008898313973,1,0,0,0
2025-01-06 12:30:00,21.256650454105454,2.8725579893359687,20.404423522149678,2,0,0,0
2025-01-06 13:00:00,26.0149482352571,3.6368427135929706,15.440402182283778,3,0,0,0
2025-01-06 13:30:00,23.7749323947547,2.9808378783172262,17.251691050581083,1,0,0,1
2025-01-06 14:00:00,16.17986653990905,2.665655038332555,17.110662666941277,1,0,0,0
2025-01-06 14:30:00,17.892221731858275,3.4896546237257993,21.03156805904521,1,0,0,0
2025-01-06 15:00:00,18.717218149400136,3.7163033696489713,15.79786431167015,2,0,0,0
2025-01-06 15:30:00,10.08581182866347,4.235163589412274,15.6575448814702,4,0,0,0
2025-01-06 16:00:00,15.499110199698302,2.720109893963915,29.812543856603753,1,0,0,0
2025-01-06 16:30:00,18.40993369432174,3.4795678740323157,23.638412890482627,1,0,0,1
2025-01-06 17:00:00,7.566586652520122,3.036079502482587,13.436396013449166,4,0,0,0
2025-01-06 17:30:00,11.897423028453787,3.5133434842096127,21.42564596365319,3,0,0,0
2025-01-06 18:00:00,10.59717908672041,2.6118041795074998,18.710100393931064,1,0,0,0
2025-01-06 18:30:00,8.199349368523617,2.6948920897205744,20.34930705156056,3,0,0,0
2025-01-06 19:00:00,10.72051886063403,2.8896500707334067,18.82404794739063,2,0,0,0
2025-01-06 19:30:00,9.355171815078693,3.231585618267234,25.137855872911416,3,0,0,0
2025-01-06 20:00:00,12.350170978987165,2.943567493384658,20.073722067908676,2,0,0,0
2025-01-06 20:30:00,13.996010966796561,3.463621737565368,17.627467810714275,4,0,0,0
2025-01-06 21:00:00,19.151448730637842,3.610757847303166,24.253143461898105,1,0,0,0
2025-01-06 21:30:00,10.679951785721238,3.4398310164981423,19.39971024652723,1,0,0,0
2025-01-06 22:00:00,23.899100123968793,3.8475150558643474,18.728871475974348,2,0,0,0
2025-01-06 22:30:00,11.643736601432487,3.366330651782137,19.884135614916687,2,0,0,0
2025-01-06 23:00:00,20.662359038355437,2.7132413158639332,17.4383458598018,4,0,0,0
2025-01-06 23:30:00,34.87236378099585,3.7453506054153363,18.055361957972814,2,0,0,1
2025-01-07 00:00:00,25.842975603205097,2.9579375057576014,14.479832467428764,1,1,0,0
2025-01-07 00:30:00,23.13190144053822,3.5641673998742283,13.492996682256727,2,1,0,0
2025-01-07 01:00:00,28.257918925465987,3.8294936866220426,12.008577681105363,2,1,0,0
2025-01-07 01:30:00,27.403282872561313,3.38267520429216,9.648100279217545,4,1,0,0
2025-01-07 02:00:00,30.731905729167366,2.6015364747341403,12.72169583169266,2,1,0,0
2025-01-07 02:30:00,35.04880629106307,2.8327151333960834,16.954397793198446,2,1,0,0
2025-01-07 03:00:00,36.677648175693356,3.7290977867540542,18.618705494673822,3,1,0,0
2025-01-07 03:30:00,33.52787293201625,3.1323509257428737,16.372220621114156,3,1,0,0
2025-01-07 04:00:00,40.68918068306633,3.2318294139768664,3.8657790592358516,2,1,0,0
2025-01-07 04:30:00,38.91227961939641,3.503529766465444,27.447518146574055,1,1,0,0
2025-01-07 05:00:00,41.927473750852904,3.4785291448321294,24.51888073734229,3,1,0,0
2025-01-07 05:30:00,68.68066105133255,3.3115199249541845,20.674559107302773,3,1,0,1
2025-01-07 06:00:00,37.51301496723379,3.1165326515118137,29.444944035319608,3,1,0,0
2025-01-07 06:30:00,38.31945687940909,3.0749326217070574,12.135815295097736,4,1,0,0
2025-01-07 07:00:00,41.73076820970581,3.5431595301165375,29.325750723756027,3,1,0,0
2025-01-07 07:30:00,41.31999819063642,3.4214278124271176,12.208715539496712,3,1,0,0
